datetime,year,month,day,hour,day of week,total,place,angbutter,plain bread,jam,croissant,tiramisu croissant,cacao deep,pain au chocolat,almond croissant,croque monsieur,mad garlic,gateau chocolat,pandoro,cheese cake,orange pound,wiener,tiramisu,merinque cookies,americano,caffe latte,milk tea,lemon ade,vanila latte,berry ade,food items,drinks
2019-10-20 14:24:00,YYYY,MM,DD,HH,Sun,16100,후평 2동,2,,,,,,,,,,,,,1,,,,,,,,,,,
2019-10-20 14:59:00,YYYY,MM,DD,HH,Sun,16400,동면,3,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-21 11:19:00,YYYY,MM,DD,HH,Mon,18300,동면,1,1,,,,,1,1,,,,,,,,,,,,,,,,,
2019-10-21 11:27:00,YYYY,MM,DD,HH,Mon,16300,강남동,1,,,1,,,1,,,,,,,,1,,,,,,,,,,
2019-10-21 11:34:00,YYYY,MM,DD,HH,Mon,22800,동면,1,1,,,1,,1,,,,,,,1,,,,,,,,,,,
2019-10-21 11:36:00,YYYY,MM,DD,HH,Mon,20800,효자 2동,1,1,1,,1,,,,,,,,,,,,,,1,,,,,,
2019-10-21 11:27:00,YYYY,MM,DD,HH,Mon,17300,강남동,1,,,1,,,,,,,,,,1,1,,,,,,,,,,
2019-10-21 11:47:00,YYYY,MM,DD,HH,Mon,28600,신사우동,2,,,2,,,,,,,,,,,,,,,,,,2,,,
2019-10-21 11:58:00,YYYY,MM,DD,HH,Mon,47600,효자 2동,2,,,,5,,,,,,,3,,,,,,,,,,,,,
2019-10-21 12:36:00,YYYY,MM,DD,HH,Mon,33700,후평 2동,4,1,,,2,,,,,,,,,,,,,,,,,,,,
2019-10-21 12:48:00,YYYY,MM,DD,HH,Mon,15800,소양동,1,1,1,,,,,,,,,,,,,,,1,,,,,,,
2019-10-21 13:28:00,YYYY,MM,DD,HH,Mon,14800,후평 3동,1,,,1,,,,,,,,,,1,,,,,,,,,,,
2019-10-21 13:47:00,YYYY,MM,DD,HH,Mon,54700,동내면,9,,,,,,2,1,,,,,,,,,,,,,,,,,
2019-10-21 17:06:00,YYYY,MM,DD,HH,Mon,16400,후평 1동,3,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-23 11:06:00,YYYY,MM,DD,HH,Wed,15800,소양동,1,,,,1,,,1,,,,,,,,,,,,,,,,,
2019-10-23 11:17:00,YYYY,MM,DD,HH,Wed,17300,동면,1,,,1,,,2,,,,,,,,,,,,,,,,,,
2019-10-23 13:12:00,YYYY,MM,DD,HH,Wed,23600,동면,2,,,,,2,,,,,,,,,,,,1,,,,,,,
2019-10-23 13:56:00,YYYY,MM,DD,HH,Wed,14500,효자 2동,,1,1,,,1,1,,,,,,,,,,,,,,,,,,
2019-10-24 11:03:00,YYYY,MM,DD,HH,Thur,25300,동면,1,2,,1,1,,1,,,,,,,,,,,,,,,,,,
2019-10-24 11:18:00,YYYY,MM,DD,HH,Thur,18800,동면,1,,,1,,,,,,,,,,1,,,1,,,,,,,,
2019-10-24 11:53:00,YYYY,MM,DD,HH,Thur,21800,후평 1동,1,,,,,,3,,,,,,,1,,,,,,,,,,,
2019-10-24 12:35:00,YYYY,MM,DD,HH,Thur,28300,소양동,1,,,,,,,,,,,1,,,,,,2,2,,,,,,
2019-10-24 12:59:00,YYYY,MM,DD,HH,Thur,26900,동면,3,,,3,,,,,,,,,,,,,,,,,,,,,
2019-10-24 13:35:00,YYYY,MM,DD,HH,Thur,17300,후평 2동,1,,,,1,,1,,,,,,,,1,,,,,,,,,,
2019-10-24 11:06:00,YYYY,MM,DD,HH,Thur,15100,효자 2동,1,,,,1,,,,,,1,,,,,,,,,,,,,,
2019-10-24 14:06:00,YYYY,MM,DD,HH,Thur,15800,후평 1동,1,,,,1,,,,,,,1,,,,,,,,,,,,,
2019-10-24 14:25:00,YYYY,MM,DD,HH,Thur,21000,효자 3동,,,,,1,1,1,,,,,,,,1,,,,,,,1,,,
2019-10-24 16:35:00,YYYY,MM,DD,HH,Thur,15300,소양동,1,,,,,1,,,,,,,,1,,,,,,,,,,,
2019-10-24 17:18:00,YYYY,MM,DD,HH,Thur,14300,후평 2동,1,,,,,1,1,,,,,,,,,,,,,,,,,,
2019-10-25 11:15:00,YYYY,MM,DD,HH,Fri,18300,강남동,1,,,,,,,,,,,,,2,1,,,,,,,,,,
2019-10-25 11:16:00,YYYY,MM,DD,HH,Fri,27300,강남동,1,1,1,1,,,1,,,,,,,1,,,,,,,,,,,
2019-10-25 11:51:00,YYYY,MM,DD,HH,Fri,22800,동면,1,,,1,1,,1,,,,,,,,,,,,,,,1,,,
2019-10-25 12:31:00,YYYY,MM,DD,HH,Fri,14300,후평 3동,1,,,1,,,,,,,,,,,,,,1,,,,,,,
2019-10-25 12:33:00,YYYY,MM,DD,HH,Fri,15000,후평 3동,,,,,,,,1,,,,1,,,,,,1,,,,,,,
2019-10-25 13:45:00,YYYY,MM,DD,HH,Fri,17500,후평 1동,,,,2,,1,,,,,,1,,,,,,,,,,,,,
2019-10-25 14:16:00,YYYY,MM,DD,HH,Fri,18600,조운동,2,,,,,,,,,,,,,,1,,,,1,,,,,,
2019-10-26 11:03:00,YYYY,MM,DD,HH,Sat,14800,후평 3동,1,1,,,1,,,,,,,,,,,,,,,,,,,,
2019-10-26 11:54:00,YYYY,MM,DD,HH,Sat,25800,근화동,2,,,,1,,1,,,,,,,,1,,,,,,,1,,,
2019-10-26 12:07:00,YYYY,MM,DD,HH,Sat,14800,후평 3동,1,1,,,1,,,,,,,,,,,,,,,,,,,,
2019-10-26 12:47:00,YYYY,MM,DD,HH,Sat,17300,근화동,1,1,,2,,,,,,,,,,,,,,,,,,,,,
2019-10-26 12:47:00,YYYY,MM,DD,HH,Sat,20600,후평 2동,2,,,,1,,,,,,,1,,,,,,,,,,,,,
2019-10-26 12:52:00,YYYY,MM,DD,HH,Sat,20100,후평 3동,2,,,1,,,,,,,,,1,,,,,,,,,,,,
2019-10-26 13:04:00,YYYY,MM,DD,HH,Sat,15100,근화동,2,1,,,,,,,,,,,,,,,,,,,,,,,
2019-10-27 23:02:00,YYYY,MM,DD,HH,Sun,35600,동면,7,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-27 11:02:00,YYYY,MM,DD,HH,Sun,16000,후평 1동,,,,2,,,2,,,,,,,,,,,,,,,,,,
2019-10-27 11:18:00,YYYY,MM,DD,HH,Sun,14800,후평 2동,1,,,,,2,,,,,,,,,,,,,,,,,,,
2019-10-27 11:33:00,YYYY,MM,DD,HH,Sun,17800,소양동,1,1,,,,,1,,,,,,,,,,,1,,,,,,,
2019-10-27 11:51:00,YYYY,MM,DD,HH,Sun,19800,소양동,2,,,,1,,,,,,,,,1,,,,,,,,,,,
2019-10-27 11:57:00,YYYY,MM,DD,HH,Sun,22300,후평 2동,2,,,1,,,1,,,,,,,1,,,,,,,,,,,
2019-10-27 12:40:00,YYYY,MM,DD,HH,Sun,17300,소양동,1,1,,2,,,,,,,,,,,,,,,,,,,,,
2019-10-27 12:51:00,YYYY,MM,DD,HH,Sun,18800,동면,1,,,1,1,1,,,,,,,,,,,,,,,,,,,
2019-10-27 13:01:00,YYYY,MM,DD,HH,Sun,14800,효자 3동,1,,,,,1,,,,,,,,,,,,1,,,,,,,
2019-10-27 13:20:00,YYYY,MM,DD,HH,Sun,15800,효자 3동,1,,,,,,,,,,,1,,1,,,,,,,,,,,
2019-10-27 13:42:00,YYYY,MM,DD,HH,Sun,18500,석사동,,,,1,,,,,,,,,,,2,,,2,,,,,,,
2019-10-28 11:14:00,YYYY,MM,DD,HH,Mon,19800,후평 3동,1,,,,1,1,,,,,,1,,,,,,,,,,,,,
2019-10-28 11:17:00,YYYY,MM,DD,HH,Mon,14800,강남동,1,,,1,,,,,,,,,,1,,,,,,,,,,,
2019-10-28 11:40:00,YYYY,MM,DD,HH,Mon,15800,후평 3동,1,,,,,,,1,,,,1,,,,,,,,,,,,,
2019-10-28 12:15:00,YYYY,MM,DD,HH,Mon,18300,후평 2동,1,1,,1,,,,,,,,,,1,,,,,,,,,,,
2019-10-28 12:55:00,YYYY,MM,DD,HH,Mon,14800,후평 2동,1,,,1,,,1,,,,,,,,,,,,,,,,,,
2019-10-28 13:31:00,YYYY,MM,DD,HH,Mon,23300,효자 2동,1,,,1,1,1,,1,,,,,,,,,,,,,,,,,
2019-10-28 13:39:00,YYYY,MM,DD,HH,Mon,17300,동면,1,2,,,,,1,,,,,,,,,,,,,,,,,,
2019-10-28 13:43:00,YYYY,MM,DD,HH,Mon,15000,후평 1동,,1,1,1,,,,,,,,,,,,,,,1,,,,,,
2019-10-28 13:45:00,YYYY,MM,DD,HH,Mon,26600,후평 2동,2,1,,2,,,,,,,,,,,,,,,1,,,,,,
2019-10-28 14:20:00,YYYY,MM,DD,HH,Mon,34600,후평 3동,2,,,2,,,2,,,,,,,2,,,,,,,,,,,
2019-10-28 14:30:00,YYYY,MM,DD,HH,Mon,14800,후평 3동,1,,,,,,1,,,,,1,,,,,,,,,,,,,
2019-10-31 11:05:00,YYYY,MM,DD,HH,Thur,55800,소양동,3,,1,3,,,3,2,,,,,1,1,,,,,,,,,,,
2019-10-31 12:18:00,YYYY,MM,DD,HH,Thur,14800,후평 3동,1,,,1,,,,,,,,,,1,,,,,,,,,,,
2019-10-31 13:29:00,YYYY,MM,DD,HH,Thur,25000,소양동,,1,,,,,2,,,,,,,1,,,,2,,,,,,,
2019-11-01 11:10:00,YYYY,MM,DD,HH,Fri,14100,효자 2동,1,,,,,,1,,,,1,,,,,,,,,,,,,,
2019-11-01 11:46:00,YYYY,MM,DD,HH,Fri,21800,동면,1,1,,2,,,,,,,,1,,,,,,,,,,,,,
2019-11-01 11:55:00,YYYY,MM,DD,HH,Fri,23000,효자 3동,,1,,,1,,1,,,,,,,,2,,,,,,,1,,,
2019-11-01 12:11:00,YYYY,MM,DD,HH,Fri,19100,후평 2동,2,,,,,1,1,,,,,,,,,,,,,,,,,,
2019-11-01 12:56:00,YYYY,MM,DD,HH,Fri,14800,동면,1,,,1,,,,,,,,1,,,,,,,,,,,,,
2019-11-01 13:52:00,YYYY,MM,DD,HH,Fri,22000,강남동,,1,1,1,1,,,,,,,,,,1,,,,,1,,,,,
2019-11-02 11:08:00,YYYY,MM,DD,HH,Sat,30400,동면,3,,,2,,,2,,,,,,,,,,,,,,,,,,
2019-11-02 11:27:00,YYYY,MM,DD,HH,Sat,16800,석사동,1,,,,,,,,,,,,1,,2,,,,,,,,,,
2019-11-02 11:45:00,YYYY,MM,DD,HH,Sat,16100,후평 3동,2,,,,1,,,,,,,,,,,,,,,,,,,,
2019-11-02 12:01:00,YYYY,MM,DD,HH,Sat,14100,후평 3동,2,,,,,,,,,,,,,,1,,,,,,,,,,
2019-11-02 12:44:00,YYYY,MM,DD,HH,Sat,17500,동면,1,1,,,,1,,,,,,,,,,,,1,,,,,,,
2019-11-02 13:56:00,YYYY,MM,DD,HH,Sat,14800,퇴계동,1,,,1,,,,,,,,,,,,,,,1,,,,,,
2019-11-02 14:19:00,YYYY,MM,DD,HH,Sat,22300,신사우동,,1,1,1,,,2,,,,1,,,,,,,,,,,,,,
2019-11-02 14:35:00,YYYY,MM,DD,HH,Sat,15000,후평 2동,,,,1,,,,,,,,,1,,,,,,1,,,,,,
2019-11-02 14:38:00,YYYY,MM,DD,HH,Sat,16300,동면,1,1,1,,,,,,,,,,,,,,,,1,,,,,,
2019-11-02 15:55:00,YYYY,MM,DD,HH,Sat,14800,석사동,1,,,1,1,,,,,,,,,,,,,,,,,,,,
2019-11-02 16:03:00,YYYY,MM,DD,HH,Sat,14800,석사동,1,,,,,,,,,,,,,,,,,2,,,,,,,
2019-11-02 16:40:00,YYYY,MM,DD,HH,Sat,28800,후평 2동,1,,,,1,,,,,,,,1,1,,,,2,,,,,,,
2019-11-02 16:54:00,YYYY,MM,DD,HH,Sat,14300,동면,1,,,1,,,,,,,,,,,,,,1,,,,,,,
2019-11-03 11:02:00,YYYY,MM,DD,HH,Sun,20800,신사우동,1,,,,1,1,,,,,,,,,,,,,1,,,,,,
2019-11-03 11:04:00,YYYY,MM,DD,HH,Sun,23100,근화동,2,,,,,,2,,,,,,,1,,,,,,,,,,,
2019-11-03 11:16:00,YYYY,MM,DD,HH,Sun,19800,동면,1,1,1,,,,1,,,,,,,1,,,,,,,,,,,
2019-11-03 12:01:00,YYYY,MM,DD,HH,Sun,33700,후평 1동,2,3,,,,,,,,,2,,,,,,,1,,,,,,,
2019-11-03 12:25:00,YYYY,MM,DD,HH,Sun,17800,후평 2동,1,,,,,,,,,,,,,,1,,,1,,1,,,,,
2019-11-03 12:58:00,YYYY,MM,DD,HH,Sun,16100,후평 2동,2,,,,,,,,,,,,,1,,,,,,,,,,,
2019-11-03 13:33:00,YYYY,MM,DD,HH,Sun,27900,소양동,3,2,,,1,,,,,,,,,,,,,,,,,,,,
2019-11-03 14:30:00,YYYY,MM,DD,HH,Sun,15100,동면,2,,,,,,1,,,,,,,,,,,,,,,,,,
2019-11-03 15:06:00,YYYY,MM,DD,HH,Sun,14500,교동,,,,,1,,1,,,,,1,,,,,,,,,,,,,
2019-11-03 15:30:00,YYYY,MM,DD,HH,Sun,14800,소양동,1,1,,,,,,,,,,,,,,,,,,,,1,,,
2019-11-04 11:41:00,YYYY,MM,DD,HH,Mon,16000,동면,,4,,,,,,,,,,,,,,,,,,,,,,,
2019-11-04 11:53:00,YYYY,MM,DD,HH,Mon,15000,후평 2동,,1,1,1,,,,,,,,,,1,,,,,,,,,,,
2019-11-04 13:13:00,YYYY,MM,DD,HH,Mon,26600,효자 2동,2,,,2,,2,,,,,,,,,,,,,,,,,,,
2019-11-04 13:17:00,YYYY,MM,DD,HH,Mon,17500,후평 3동,,1,,,,,1,,,,,,,1,,,,1,,,,,,,
2019-11-04 16:37:00,YYYY,MM,DD,HH,Mon,17000,신사우동,,1,1,,1,,,,,,,,,,,,,,,,,1,,,
2019-11-06 11:07:00,YYYY,MM,DD,HH,Wed,16000,동면,,,,,,,,1,,,,,1,,,,,,,,,1,,,
2019-11-06 11:47:00,YYYY,MM,DD,HH,Wed,24600,후평 2동,2,,,1,,,,1,,,,,1,,,,,,,,,,,,
2019-11-06 12:04:00,YYYY,MM,DD,HH,Wed,18300,후평 2동,1,,,,,,2,,,,,1,,,,,,,,,,,,,
2019-11-06 13:23:00,YYYY,MM,DD,HH,Wed,14800,후평 3동,1,,,1,,,,,,,,,,,,,,,1,,,,,,
2019-11-06 14:33:00,YYYY,MM,DD,HH,Wed,15100,근화동,2,,,1,,,,,,,,,,,,,,,,,,,,,
2019-11-06 16:15:00,YYYY,MM,DD,HH,Wed,24800,신사우동,1,1,,,,,,2,,,,,,,,,,,,,,1,,,
2019-11-06 16:53:00,YYYY,MM,DD,HH,Wed,16000,후평 1동,,1,1,,1,,,,,,,,,1,,,,,,,,,,,
2019-11-07 11:20:00,YYYY,MM,DD,HH,Thur,15300,강남동,1,1,1,1,,,,,,,,,,,,,,,,,,,,,
2019-11-07 11:26:00,YYYY,MM,DD,HH,Thur,14800,강남동,1,,,1,1,,,,,,,,,,,,,,,,,,,,
2019-11-07 12:31:00,YYYY,MM,DD,HH,Thur,14800,소양동,1,1,,,,,,,,,,,,1,,,,,,,,,,,
2019-11-07 13:33:00,YYYY,MM,DD,HH,Thur,34800,후평 1동,1,1,2,3,,,1,,,,,,,,3,,,,,,,,,,
2019-11-07 13:43:00,YYYY,MM,DD,HH,Thur,27900,효자 2동,2,1,,,,,,,,,1,1,,1,,,,,,,,,,,
2019-11-07 14:44:00,YYYY,MM,DD,HH,Thur,26800,후평 3동,1,,,1,,,,,,,,,,1,,,,3,,,,,,,
2019-11-07 15:21:00,YYYY,MM,DD,HH,Thur,16800,효자 3동,1,,,1,,1,,,,,,,,,1,,,,,,,,,,
2019-11-07 16:26:00,YYYY,MM,DD,HH,Thur,16600,효자 2동,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-11-08 11:36:00,YYYY,MM,DD,HH,Fri,22800,후평 3동,1,,,1,1,,1,,,,,,,1,,,,,,,,,,,
2019-11-08 12:56:00,YYYY,MM,DD,HH,Fri,16400,교동,3,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-08 13:03:00,YYYY,MM,DD,HH,Fri,19900,석사동,3,,,,,,1,,,,,,,,,,,,,,,,,,
2019-11-08 13:12:00,YYYY,MM,DD,HH,Fri,36000,동면,,,,1,1,,,,,,,,,2,,,,2,,,2,,,,
2019-11-08 14:12:00,YYYY,MM,DD,HH,Fri,23300,강남동,1,2,2,,,1,,,,,,,,,1,,,,,,,,,,
2019-11-08 14:46:00,YYYY,MM,DD,HH,Fri,15600,후평 1동,2,,,,,1,,,,,,,,,,,,,,,,,,,
2019-11-08 15:01:00,YYYY,MM,DD,HH,Fri,14800,퇴계동,1,1,,,1,,,,,,,,,,,,,,,,,,,,
2019-11-08 15:02:00,YYYY,MM,DD,HH,Fri,27800,후평 3동,1,1,1,1,,1,,,,,,,,1,,,,1,,,,,,,
2019-11-08 15:12:00,YYYY,MM,DD,HH,Fri,30000,석사동,1,1,1,,,,2,1,,,,,1,,1,,,,,,,,,,
2019-11-08 11:36:00,YYYY,MM,DD,HH,Fri,16400,강남동,3,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-09 11:36:00,YYYY,MM,DD,HH,Sat,18300,후평 3동,1,,,,1,,,,,,,,,1,1,,,,,,,,,,
2019-11-09 11:36:00,YYYY,MM,DD,HH,Sat,20600,퇴계동,2,,,,2,,,,,,,,,,,,,,,,,,,,
2019-11-09 11:36:00,YYYY,MM,DD,HH,Sat,19300,후평 1동,,,,,1,,,1,,,1,1,,,,,,,,,,,,,
2019-11-09 11:36:00,YYYY,MM,DD,HH,Sat,26100,신동면,2,,,1,,,1,,,,,1,,,2,,,,,,,,,,
2019-11-09 11:36:00,YYYY,MM,DD,HH,Sat,21300,소양동,,,,,,1,2,,,,1,,,,,,,,,,,1,,,
2019-11-09 11:36:00,YYYY,MM,DD,HH,Sat,27300,후평 2동,1,1,,,1,,1,,,,,1,,1,,,,,,,,,,,
2019-11-09 11:36:00,YYYY,MM,DD,HH,Sat,35700,소양동,4,,,1,1,1,,,,,,,,,1,,,,,,,,,,
2019-11-09 11:36:00,YYYY,MM,DD,HH,Sat,18800,석사동,2,,,1,,,,,,,,1,,,,,,,,,,,,,
2019-11-09 11:36:00,YYYY,MM,DD,HH,Sat,14800,동면,1,1,,,,,,,,,,,,,,,,,1,,,,,,
2019-11-09 14:06:00,YYYY,MM,DD,HH,Sat,15800,후평 1동,1,,,,,,,,,,,,,1,,,,,1,,,,,,
2019-11-09 14:48:00,YYYY,MM,DD,HH,Sat,15800,교동,1,1,1,,,,,,,,,,,,,,,1,,,,,,,
2019-11-09 15:40:00,YYYY,MM,DD,HH,Sat,14800,소양동,1,1,,,1,,,,,,,,,,,,,,,,,,,,
2019-11-09 16:23:00,YYYY,MM,DD,HH,Sat,14800,소양동,1,1,,,,,,,,,,,,1,,,,,,,,,,,
2019-11-09 16:49:00,YYYY,MM,DD,HH,Sat,15800,효자 2동,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-11-10 11:04:00,YYYY,MM,DD,HH,Sun,18000,약사명동,,,,,,,2,,,,,2,,,,,,,,,,,,,
2019-11-10 11:06:00,YYYY,MM,DD,HH,Sun,14800,효자 2동,1,1,,,1,,,,,,,,,,,,,,,,,,,,
2019-11-10 11:10:00,YYYY,MM,DD,HH,Sun,21100,신사우동,2,,,,,1,,,,,,,,,,,,,1,,,,,,
2019-11-10 11:20:00,YYYY,MM,DD,HH,Sun,32800,후평 3동,1,,,,1,1,,,,,,,1,,,,,1,,,,,1,,
2019-11-10 11:27:00,YYYY,MM,DD,HH,Sun,17000,동면,,,,1,,,,,,,,,,2,1,,,,,,,,,,
2019-11-10 11:29:00,YYYY,MM,DD,HH,Sun,19600,후평 3동,2,1,,,,,,,,,,,,1,,,,,,,,,,,
2019-11-10 11:41:00,YYYY,MM,DD,HH,Sun,15800,석사동,1,,,,,,,1,,,,,,,,,,,,,,1,,,
2019-11-10 11:44:00,YYYY,MM,DD,HH,Sun,16100,후평 3동,2,,,,1,,,,,,,,,,,,,,,,,,,,
2019-11-10 11:55:00,YYYY,MM,DD,HH,Sun,29100,소양동,2,,,,1,,,,,,,,,,,,,1,1,1,,,,,
2019-11-10 12:11:00,YYYY,MM,DD,HH,Sun,19300,효자 1동,1,,,,,,1,,,,,,,,,,,,,2,,,,,
2019-11-10 12:45:00,YYYY,MM,DD,HH,Sun,14800,후평 3동,1,1,,,,,,,,,,,,1,,,,,,,,,,,
2019-11-10 13:09:00,YYYY,MM,DD,HH,Sun,23800,동면,1,,,,,,,,,,,,1,,3,,,,,,,1,,,
2019-11-10 13:10:00,YYYY,MM,DD,HH,Sun,19800,후평 1동,1,,,,1,,,,,,,,,1,,,1,,,,,,,,
2019-11-10 13:35:00,YYYY,MM,DD,HH,Sun,24600,후평 2동,3,,,,1,,,,,,,,,,,,,,,,,,,,
2019-11-10 11:27:00,YYYY,MM,DD,HH,Sun,15400,효자 2동,2,,,,,,,,,,1,,,,,,,,,,,,,,
2019-11-10 14:21:00,YYYY,MM,DD,HH,Sun,18600,효자 2동,2,1,,,,,1,,,,,,,,,,,,,,,,,,
2019-11-10 15:32:00,YYYY,MM,DD,HH,Sun,20900,신사우동,3,1,,,,,,,,,,,,,,,,,,,,,,,
2019-11-10 15:52:00,YYYY,MM,DD,HH,Sun,15800,소양동,1,,,,1,,,,,,,,,,,,,,,,,1,,,
2019-11-11 11:32:00,YYYY,MM,DD,HH,Mon,26600,효자 2동,2,3,,,,,,,,,,1,,,,,,,,,,,,,
2019-11-11 12:00:00,YYYY,MM,DD,HH,Mon,18600,후평 2동,2,1,,,,,,,,,,1,,,,,,,,,,,,,
2019-11-11 12:59:00,YYYY,MM,DD,HH,Mon,15300,소양동,1,,,,,,,,,,,,,,,,,1,,,1,,,,
2019-11-11 14:00:00,YYYY,MM,DD,HH,Mon,19300,동면,1,1,,,1,,,,,,,,,,,,,,1,,,,,,
2019-11-11 14:39:00,YYYY,MM,DD,HH,Mon,20300,석사동,1,1,1,,1,,,,,,,,,,,,,,,,,,,,
2019-11-11 17:25:00,YYYY,MM,DD,HH,Mon,28300,석사동,1,1,1,,1,1,,,,,,,,1,,,,,,,,,,,
2019-11-13 11:05:00,YYYY,MM,DD,HH,Wed,22300,동면,1,1,,1,1,,,,,,,,,,,,,1,,,,,,,
2019-11-13 11:37:00,YYYY,MM,DD,HH,Wed,30100,후평 1동,3,2,2,,1,,,,,,,,,,,,,,,,,,,,
2019-11-13 11:46:00,YYYY,MM,DD,HH,Wed,15800,후평 3동,1,,,,,,,1,,,,1,,,,,,,,,,,,,
2019-11-13 12:04:00,YYYY,MM,DD,HH,Wed,15800,동면,1,,,,2,,,,,,,,,,,,,,,,,,,,
2019-11-13 12:29:00,YYYY,MM,DD,HH,Wed,15300,퇴계동,1,,,,,,1,,,,,,1,,,,,,,,,,,,
2019-11-13 14:45:00,YYYY,MM,DD,HH,Wed,14800,후평 1동,1,1,,,,,,,,,,,,1,,,,,,,,,,,
2019-11-13 16:23:00,YYYY,MM,DD,HH,Wed,15800,효자 3동,1,,,,1,,,,,,,,,,,,,,,1,,,,,
2019-11-13 17:22:00,YYYY,MM,DD,HH,Wed,15100,효자 3동,1,,,,,,,,,,1,,,,,,,,,1,,,,,
2019-11-14 11:02:00,YYYY,MM,DD,HH,Thur,16400,퇴계동,3,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-14 12:52:00,YYYY,MM,DD,HH,Thur,16300,석사동,1,1,1,,,,,,,,,,,,,,,,,1,,,,,
2019-11-14 13:10:00,YYYY,MM,DD,HH,Thur,39300,후평 3동,1,,,2,1,,,,,,,,,1,,,,1,,1,,1,,,
2019-11-15 11:50:00,YYYY,MM,DD,HH,Fri,18500,동면,,,,,1,,1,,,,,,,1,,,,1,,,,,,,
2019-11-15 13:06:00,YYYY,MM,DD,HH,Fri,14800,후평 2동,1,,,1,,,,,,,,1,,,,,,,,,,,,,
2019-11-15 13:09:00,YYYY,MM,DD,HH,Fri,16100,석사동,2,,,,,,,,,,,,,,,,,,,1,,,,,
2019-11-15 13:44:00,YYYY,MM,DD,HH,Fri,18500,후평 2동,,1,,,,,1,,,,,1,,,2,,,,,,,,,,
2019-11-15 14:39:00,YYYY,MM,DD,HH,Fri,17300,후평 3동,1,,,3,,,,,,,,,,,,,,,,,,,,,
2019-11-15 15:19:00,YYYY,MM,DD,HH,Fri,14800,후평 1동,1,,,,1,,1,,,,,,,,,,,,,,,,,,
2019-11-15 16:30:00,YYYY,MM,DD,HH,Fri,70700,동면,4,5,,4,,,,,,,,4,,,,,,,,,,,,,
2019-11-16 11:07:00,YYYY,MM,DD,HH,Sat,23800,효자 1동,2,1,,1,,,1,,,,,,,,1,,,,,,,,,,
2019-11-16 11:18:00,YYYY,MM,DD,HH,Sat,15100,후평 2동,2,1,,,,,,,,,,,,,,,,,,,,,,,
2019-11-16 12:21:00,YYYY,MM,DD,HH,Sat,18500,효자 2동,,,,1,,1,,,,,,,,,,,,,,,1,1,,,
2019-11-16 13:38:00,YYYY,MM,DD,HH,Sat,21100,동면,2,,,,,,,,,,,1,,,2,,,,,,,,,,
2019-11-16 14:15:00,YYYY,MM,DD,HH,Sat,16600,후평 1동,2,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-11-16 14:21:00,YYYY,MM,DD,HH,Sat,24800,후평 3동,1,1,1,,1,1,,,,,,,,,,,,,,,,1,,,
2019-11-16 16:13:00,YYYY,MM,DD,HH,Sat,19100,석사동,2,,,1,,1,,,,,,,,,,,,,,,,,,,
2019-11-16 16:21:00,YYYY,MM,DD,HH,Sat,14300,효자 3동,1,1,,,,,,,,,,,,,,,,1,,,,,,,
2019-11-17 11:06:00,YYYY,MM,DD,HH,Sun,26300,후평 3동,1,1,,2,,,,,,,,,,1,,,,,,,,1,,,
2019-11-17 11:07:00,YYYY,MM,DD,HH,Sun,23800,동면,1,1,,,1,,,,,,,,,1,,,,,,,,1,,,
2019-11-17 11:07:00,YYYY,MM,DD,HH,Sun,22300,동면,2,1,,1,,,,,,,,1,,,,,,,,,,,,,
2019-11-17 11:07:00,YYYY,MM,DD,HH,Sun,14800,효자 2동,1,,,1,1,,,,,,,,,,,,,,,,,,,,
2019-11-17 11:09:00,YYYY,MM,DD,HH,Sun,15800,동면,1,,,,,,,,,,,,1,,,,,1,,,,,,,
2019-11-17 11:24:00,YYYY,MM,DD,HH,Sun,16500,효자 2동,1,1,,1,,,1,,,,,,,,,,,,,,,,,,
2019-11-17 11:40:00,YYYY,MM,DD,HH,Sun,17500,석사동,,1,,,,,1,,,,,,,,,,,1,,1,,,,,
2019-11-17 11:57:00,YYYY,MM,DD,HH,Sun,16300,효자 2동,1,1,,1,,,,,,,,,,,1,,,,,,,,,,
2019-11-17 12:01:00,YYYY,MM,DD,HH,Sun,19600,퇴계동,2,,,1,,,,,,,,1,,,,,,,,,,,,,
2019-11-17 13:18:00,YYYY,MM,DD,HH,Sun,23300,효자 1동,2,1,,,,,,,,,,,,,,,,,,1,,1,,,
2019-11-17 14:10:00,YYYY,MM,DD,HH,Sun,18100,효자 2동,3,,,,,,,,,,,,,,1,,,,,,,,,,
2019-11-17 14:12:00,YYYY,MM,DD,HH,Sun,14000,효자 3동,,,,1,1,,,,,,,,,,,,,1,,,,,,,
2019-11-17 14:23:00,YYYY,MM,DD,HH,Sun,23500,효자 1동,,1,,,1,1,,,,,,1,1,,,,,,,,,,,,
2019-11-17 15:25:00,YYYY,MM,DD,HH,Sun,17300,약사명동,1,1,,,,,,,,,,,,,1,,,,1,,,,,,
